Date,Open,High,Low,Close,Adj Close,Volume
2018-10-01,292.109985,292.929993,290.980011,291.730011,267.287659,62078900
2018-10-02,291.559998,292.359985,291.140015,291.559998,267.131897,47258200
2018-10-03,292.739990,293.209991,291.320007,291.720001,267.278442,64694600
2018-10-04,291.179993,291.239990,287.660004,289.440002,265.189514,111545900
2018-10-05,289.690002,290.269989,286.220001,287.820007,263.705261,105951700
2018-10-08,287.049988,288.220001,285.500000,287.820007,263.705261,87742200
2018-10-09,287.390015,288.859985,286.769989,287.399994,263.320404,74339000
2018-10-10,286.829987,286.910004,277.880005,278.299988,254.982910,214731000
2018-10-11,277.079987,278.899994,270.359985,272.170013,249.366440,274840500
2018-10-12,276.769989,277.089996,272.369995,275.950012,252.829742,183186500
2018-10-15,275.549988,277.040009,274.299988,274.399994,251.409653,102263700
2018-10-16,276.600006,280.820007,276.070007,280.399994,256.906921,118255800
2018-10-17,280.440002,281.149994,277.559998,280.450012,256.952759,110626000
2018-10-18,279.399994,280.070007,274.970001,276.399994,253.242203,134557500
2018-10-19,277.130005,279.299988,275.470001,276.250000,253.104645,139901600
2018-10-22,277.000000,277.359985,274.410004,275.010010,251.968597,82415800
2018-10-23,270.950012,274.869995,268.609985,273.609985,250.685867,146352700
2018-10-24,273.329987,273.760010,264.700012,265.320007,243.090424,177806700
2018-10-25,267.380005,271.809998,266.230011,270.079987,247.451614,138061500
2018-10-26,265.920013,271.000000,262.290009,265.329987,243.099594,201574600
2018-10-29,268.799988,270.250000,259.850006,263.859985,241.752731,160749100
2018-10-30,263.670013,268.119995,263.119995,267.769989,245.335114,157116000
2018-10-31,270.649994,273.230011,270.119995,270.630005,247.955505,128296300
2018-11-01,271.600006,273.730011,270.380005,273.510010,250.594208,99495000
2018-11-02,274.750000,275.230011,269.589996,271.890015,249.110001,122634100
2018-11-05,272.440002,274.010010,271.350006,273.390015,250.484222,65622500
2018-11-06,273.320007,275.299988,273.250000,275.119995,252.069382,60085900
2018-11-07,277.559998,281.100006,277.079987,281.010010,257.465912,102752100
2018-11-08,280.109985,281.220001,279.220001,280.500000,256.998596,65584900
2018-11-09,279.029999,279.239990,276.179993,277.760010,254.488174,98812600
2018-11-12,277.190002,277.459991,271.989990,272.570007,249.733002,99673600
2018-11-13,273.089996,275.329987,271.250000,272.059998,249.265686,98176600
2018-11-14,274.160004,274.609985,268.450012,270.200012,247.561584,125335900
2018-11-15,268.779999,273.540009,267.010010,273.019989,250.145279,135101400
2018-11-16,271.790009,274.750000,271.209991,273.730011,250.795822,126668000
2018-11-19,273.049988,273.380005,268.070007,269.100006,246.553665,103061700
2018-11-20,265.359985,267.000000,263.149994,264.119995,241.990936,136021300
2018-11-21,265.859985,267.149994,265.010010,265.019989,242.815552,75563700
2018-11-23,263.179993,264.820007,263.070007,263.250000,241.193787,42807900
2018-11-26,265.779999,267.750000,265.339996,267.500000,245.087753,79981400
2018-11-27,266.339996,268.399994,265.660004,268.399994,245.912308,75502400
2018-11-28,269.600006,274.579987,268.329987,274.579987,251.574493,127629600
2018-11-29,273.709991,275.549988,272.429993,273.980011,251.024841,82346400
2018-11-30,273.809998,276.279999,273.450012,275.649994,252.554901,98204200
2018-12-03,280.279999,280.399994,277.510010,279.299988,255.899109,103176300
2018-12-04,278.369995,278.850006,269.899994,270.250000,247.607391,177986000
2018-12-06,265.920013,269.970001,262.440002,269.839996,247.231720,204185400
2018-12-07,269.459991,271.220001,262.630005,263.570007,241.487076,161018900
2018-12-10,263.369995,265.160004,258.619995,264.070007,241.945160,151445900
2018-12-11,267.660004,267.869995,262.480011,264.130005,242.000153,121504400
2018-12-12,267.470001,269.000000,265.369995,265.459991,243.218689,97976700
2018-12-13,266.519989,267.489990,264.119995,265.369995,243.136246,96662700
2018-12-14,262.959991,264.029999,259.850006,260.470001,238.646790,116961100
2018-12-17,259.399994,260.649994,253.529999,255.360001,233.964905,165492300
2018-12-18,257.200012,257.950012,253.279999,255.080002,233.708374,134515100
2018-12-19,255.169998,259.399994,249.350006,251.259995,230.208420,214992800
2018-12-20,249.860001,251.619995,244.649994,247.169998,226.461060,252053400
2018-12-21,246.740005,249.710007,239.979996,240.699997,221.821014,255345600
2018-12-24,239.039993,240.839996,234.270004,234.339996,215.959839,147311600
2018-12-26,235.970001,246.179993,233.759995,246.179993,226.871185,218485400
2018-12-27,242.570007,248.289993,238.960007,248.070007,228.612991,186267300
2018-12-28,249.580002,251.399994,246.449997,247.750000,228.318039,153100200
2018-12-31,249.559998,250.190002,247.470001,249.919998,230.317886,144299400
2019-01-02,245.979996,251.210007,245.949997,250.179993,230.557480,126925200
2019-01-03,248.229996,248.570007,243.669998,244.210007,225.055725,144140700
2019-01-04,247.589996,253.110001,247.169998,252.389999,232.594131,142628800
2019-01-07,252.690002,255.949997,251.690002,254.380005,234.428024,103139100
2019-01-08,256.820007,257.309998,254.000000,256.769989,236.630569,102512600
2019-01-09,257.559998,258.910004,256.190002,257.970001,237.736465,95006600
2019-01-10,256.260010,259.160004,255.500000,258.880005,238.575043,96823900
2019-01-11,257.679993,259.010010,257.029999,258.980011,238.667206,73858100
2019-01-14,256.859985,258.299988,256.410004,257.399994,237.211166,70908200
2019-01-15,257.820007,260.700012,257.809998,260.350006,239.929794,85208300
2019-01-16,260.829987,261.970001,260.600006,260.980011,240.510422,77636700
2019-01-17,260.010010,263.920013,259.959991,262.959991,242.335052,96118400
2019-01-18,264.980011,266.980011,263.000000,266.459991,245.560532,127900300
2019-01-22,264.820007,265.059998,261.059998,262.859985,242.242889,115531200
2019-01-23,264.010010,264.790009,260.660004,263.410004,242.749817,86030300
2019-01-24,263.209991,264.200012,262.079987,263.549988,242.878799,59204100
2019-01-25,265.609985,266.700012,263.660004,265.779999,244.933884,96883400
2019-01-28,263.390015,263.829987,261.790009,263.760010,243.072327,85613700
2019-01-29,263.920013,264.549988,262.480011,263.410004,242.749817,66136300
2019-01-30,265.100006,268.519989,264.250000,267.579987,246.592651,92473700
2019-01-31,267.510010,270.470001,267.269989,269.929993,248.758331,104012100
2019-02-01,270.149994,271.200012,269.179993,270.059998,248.878189,85782500
2019-02-04,270.109985,272.029999,269.359985,271.959991,250.629196,60744800
2019-02-05,272.440002,273.440002,271.880005,273.100006,251.679749,79552800
2019-02-06,272.790009,273.339996,271.920013,272.739990,251.347977,58347800
2019-02-07,270.940002,271.549988,268.290009,270.140015,248.951920,95482000
2019-02-08,268.750000,270.579987,267.829987,270.470001,249.256073,75788900
2019-02-11,271.200012,271.489990,270.029999,270.619995,249.394257,68021400
2019-02-12,272.420013,274.519989,272.339996,274.100006,252.601318,72270200
2019-02-13,275.029999,275.929993,274.559998,274.989990,253.421570,65277200
2019-02-14,273.779999,275.640015,272.869995,274.380005,252.859375,83234400
2019-02-15,276.359985,277.410004,276.130005,277.369995,255.614899,97088700
2019-02-19,276.480011,278.579987,276.470001,277.850006,256.057220,59120800
2019-02-20,277.809998,278.920013,277.250000,278.410004,256.573303,76610800
2019-02-21,277.700012,278.100006,276.350006,277.420013,255.660950,64214700
2019-02-22,278.109985,279.359985,277.399994,279.140015,257.246033,78114600
2019-02-25,280.730011,281.309998,279.429993,279.519989,257.596283,69030700
2019-02-26,279.130005,280.299988,278.899994,279.320007,257.411835,56844100
2019-02-27,278.519989,279.589996,277.480011,279.200012,257.301239,56921600
2019-02-28,278.959991,279.450012,278.320007,278.679993,256.822021,69268300
2019-03-01,280.440002,280.880005,278.820007,280.420013,258.425720,78880500
2019-03-04,281.600006,281.869995,276.839996,279.399994,257.485687,106494600
2019-03-05,279.540009,279.760010,278.410004,279.019989,257.135437,59114600
2019-03-06,279.149994,279.160004,276.970001,277.329987,255.578003,75039800
2019-03-07,276.829987,276.989990,274.070007,275.010010,253.440002,94885100
2019-03-08,272.940002,274.649994,272.420013,274.459991,252.933090,85795800
2019-03-11,275.260010,278.619995,275.230011,278.440002,256.600922,65098900
2019-03-12,279.059998,280.070007,278.850006,279.489990,257.568604,79667500
2019-03-13,280.480011,282.380005,280.299988,281.339996,259.273468,80639200
2019-03-14,281.369995,281.839996,280.670013,281.160004,259.107574,67518400
2019-03-15,280.540009,282.209991,280.329987,281.309998,260.387726,81309000
2019-03-18,281.549988,282.660004,281.299988,282.329987,261.331787,62199800
2019-03-19,283.510010,284.359985,281.410004,282.399994,261.396637,90268100
2019-03-20,282.160004,283.500000,280.320007,281.549988,260.609833,84609200
2019-03-21,280.640015,285.179993,280.589996,284.730011,263.553345,79550400
2019-03-22,283.220001,283.799988,279.179993,279.250000,258.480896,122659300
2019-03-25,278.869995,280.190002,277.640015,279.040009,258.286591,85575200
2019-03-26,280.989990,282.179993,279.559998,281.119995,260.211884,68125900
2019-03-27,281.109985,281.760010,277.929993,279.649994,258.851196,72224700
2019-03-28,280.350006,281.209991,279.070007,280.709991,259.832336,56238500
2019-03-29,282.390015,282.839996,281.140015,282.480011,261.470703,82186800
2019-04-01,284.700012,286.160004,284.399994,285.829987,264.571503,77617900
2019-04-02,286.040009,286.230011,285.089996,285.970001,264.701172,40070400
2019-04-03,287.320007,287.760010,285.750000,286.420013,265.117645,68243200
2019-04-04,286.779999,287.459991,286.010010,287.179993,265.821106,48997500
2019-04-05,287.920013,288.630005,287.600006,288.570007,267.107819,58621700
2019-04-08,288.100006,288.910004,287.369995,288.790009,267.311432,53566300
2019-04-09,287.720001,288.079987,286.700012,287.309998,265.941437,66142300
2019-04-10,287.769989,288.390015,287.309998,288.290009,266.848602,52601500
2019-04-11,288.829987,288.839996,287.579987,288.209991,266.774536,55093100
2019-04-12,290.000000,290.470001,288.260010,290.160004,268.579529,69727800
2019-04-15,290.239990,290.350006,289.079987,289.970001,268.403656,49596700
2019-04-16,290.950012,291.010010,289.500000,290.160004,268.579529,52153200
2019-04-17,291.399994,291.429993,288.989990,289.450012,267.922394,58268300
2019-04-18,290.100006,290.320007,288.660004,290.019989,268.449890,68708500
2019-04-22,289.170013,290.440002,289.070007,290.269989,268.681335,40160100
2019-04-23,290.679993,293.140015,290.420013,292.880005,271.097198,52246600
2019-04-24,292.790009,293.160004,292.070007,292.230011,270.495575,50392900
2019-04-25,292.119995,292.779999,290.730011,292.049988,270.328918,57770900
2019-04-26,292.100006,293.489990,291.239990,293.410004,271.587830,50916400
2019-04-29,293.510010,294.450012,293.410004,293.869995,272.013641,57197700
2019-04-30,293.489990,294.339996,291.920013,294.019989,272.152405,81111700
2019-05-01,294.720001,294.950012,291.799988,291.809998,270.106781,71671900
2019-05-02,291.679993,292.700012,289.519989,291.179993,269.523651,65030200
2019-05-03,292.820007,294.339996,291.299988,294.029999,272.161682,56543700
2019-05-06,289.250000,293.309998,288.899994,292.820007,271.041687,107198100
2019-05-07,290.149994,290.809998,285.809998,287.929993,266.515350,144729900
2019-05-08,287.529999,289.429993,286.869995,287.529999,266.145111,91568300
2019-05-09,285.230011,287.329987,283.299988,286.660004,265.339813,103471100
2019-05-10,285.619995,288.940002,282.299988,288.100006,266.672699,112429300
2019-05-13,282.420013,283.489990,279.929993,280.859985,259.971100,127290500
2019-05-14,281.989990,285.100006,281.850006,283.399994,262.322296,77003200
2019-05-15,281.589996,285.769989,281.359985,285.059998,263.858887,73956400
2019-05-16,285.839996,289.209991,285.760010,287.700012,266.302399,76749600
2019-05-17,285.140015,288.600006,285.119995,285.839996,264.580780,100353000
2019-05-20,284.059998,285.959991,283.119995,283.950012,262.831360,62877600
2019-05-21,285.829987,286.929993,285.549988,286.510010,265.200958,46847100
2019-05-22,285.450012,286.690002,285.100006,285.630005,264.386444,49482500
2019-05-23,283.160004,283.209991,280.570007,282.140015,261.156006,98733800
2019-05-24,283.739990,284.200012,282.089996,282.779999,261.748413,55268100
2019-05-28,283.089996,284.149994,280.130005,280.149994,259.313995,70029400
2019-05-29,278.910004,279.359985,276.709991,278.269989,257.573853,104972900
2019-05-30,279.109985,280.040009,277.809998,279.029999,258.277252,62523800
2019-05-31,276.200012,277.119995,275.239990,275.269989,254.796967,86862800
2019-06-03,275.309998,276.549988,273.089996,274.570007,254.149033,96428000
2019-06-04,277.119995,280.679993,276.619995,280.529999,259.665771,77231900
2019-06-05,282.329987,282.989990,280.320007,282.959991,261.915039,71169700
2019-06-06,283.290009,285.549988,282.570007,284.799988,263.618195,69430400
2019-06-07,285.929993,288.850006,285.739990,287.649994,266.256165,74272200
2019-06-10,289.369995,290.820007,288.869995,288.970001,267.477997,60799100
2019-06-11,290.989990,291.399994,288.179993,288.899994,267.413239,58641300
2019-06-12,288.640015,289.260010,287.820007,288.390015,266.941162,47096300
2019-06-13,289.399994,289.980011,288.619995,289.579987,268.042664,48945200
2019-06-14,289.260010,289.929993,288.410004,289.260010,267.746460,52324700
2019-06-17,289.519989,290.220001,289.179993,289.369995,267.848236,39205700
2019-06-18,291.390015,293.570007,290.989990,292.399994,270.652985,85434800
2019-06-19,292.549988,293.649994,291.470001,293.059998,271.263794,78674400
2019-06-20,296.040009,296.309998,293.130005,295.859985,273.855560,116570000
2019-06-21,294.130005,295.519989,293.760010,294.000000,273.457550,83309500
2019-06-24,294.230011,294.579987,293.470001,293.640015,273.122650,47582700
2019-06-25,293.700012,293.730011,290.640015,290.760010,270.443817,82028700
2019-06-26,291.750000,292.309998,290.350006,290.470001,270.174133,51584900
2019-06-27,291.309998,292.059998,290.890015,291.500000,271.132141,40355200
2019-06-28,292.579987,293.549988,292.010010,293.000000,272.527374,59350900
2019-07-01,296.679993,296.920013,294.329987,295.660004,275.001526,78705600
2019-07-02,295.609985,296.489990,294.679993,296.429993,275.717712,61504500
2019-07-03,297.179993,298.820007,297.019989,298.799988,277.922028,40898900
2019-07-05,297.440002,298.640015,296.010010,298.459991,277.605865,51677300
2019-07-08,297.010010,298.260010,296.220001,296.820007,276.080505,45841800
2019-07-09,295.540009,297.519989,295.480011,297.190002,276.424561,41101300
2019-07-10,298.369995,299.660004,297.779999,298.609985,277.745361,58448500
2019-07-11,299.320007,299.579987,298.200012,299.309998,278.396454,50826100
2019-07-12,299.850006,300.730011,299.510010,300.649994,279.642853,40326000
2019-07-15,301.130005,301.130005,300.190002,300.750000,279.735809,33900000
2019-07-16,300.649994,300.880005,299.440002,299.779999,278.833649,36650100
2019-07-17,299.750000,299.929993,297.739990,297.739990,276.936218,36036300
2019-07-18,297.190002,299.250000,296.700012,298.829987,277.949982,51392600
2019-07-19,300.040009,300.070007,296.980011,297.170013,276.406006,58678600
2019-07-22,297.609985,298.500000,297.040009,297.899994,277.084991,43638100
2019-07-23,299.140015,300.029999,298.220001,300.029999,279.066132,44564500
2019-07-24,299.190002,301.440002,299.089996,301.440002,280.377625,47213200
2019-07-25,300.940002,301.000000,299.109985,300.000000,279.038269,55394100
2019-07-26,300.760010,302.230011,300.619995,302.010010,280.907806,45084100
2019-07-29,301.880005,302.010010,300.850006,301.459991,280.396149,38126500
2019-07-30,299.910004,301.170013,299.489990,300.720001,279.707977,45849000
2019-07-31,300.989990,301.200012,295.200012,297.429993,276.647827,104245200
2019-08-01,297.600006,300.869995,293.959991,294.839996,274.238739,142646600
2019-08-02,293.850006,294.119995,290.899994,292.619995,272.173920,116749700
